Pos	P(stop)	P(match)	P(mismatch)	P(ins)]	P(del)
4321	0.036261	0.970134	0.011677	0.008182	0.010007
4322	0.036284	0.970202	0.011608	0.008134	0.010056
4323	0.036298	0.969669	0.012294	0.007940	0.010098
4324	0.036308	0.969928	0.011920	0.008037	0.010115
4325	0.036311	0.969353	0.012308	0.008175	0.010164
4326	0.036318	0.969245	0.012571	0.007992	0.010192
4327	0.036324	0.969626	0.012142	0.008016	0.010216
4328	0.036328	0.970094	0.011650	0.008020	0.010237
4329	0.036335	0.970156	0.011803	0.007867	0.010174
4330	0.036335	0.969688	0.012090	0.007954	0.010268
4331	0.036335	0.969692	0.012035	0.007961	0.010313
4332	0.036348	0.969528	0.012132	0.008016	0.010323
4333	0.036358	0.969289	0.012395	0.008034	0.010282
4334	0.036388	0.969624	0.012247	0.008013	0.010116
4335	0.036401	0.969683	0.012091	0.008159	0.010068
4336	0.036415	0.970205	0.011634	0.008200	0.009960
4337	0.036418	0.969665	0.012022	0.008169	0.010144
4338	0.036441	0.969342	0.012448	0.007989	0.010221
4339	0.036448	0.970069	0.011939	0.007906	0.010086
4340	0.036458	0.969882	0.011960	0.007986	0.010172
4341	0.036468	0.969400	0.012404	0.008003	0.010193
4342	0.036471	0.969854	0.012012	0.008059	0.010075
4343	0.036478	0.969472	0.012549	0.007962	0.010017
4344	0.036485	0.969337	0.012535	0.008302	0.009826
4345	0.036495	0.970068	0.012009	0.008111	0.009812
4346	0.036501	0.969787	0.012265	0.008011	0.009937
4347	0.036508	0.969697	0.012512	0.007948	0.009844
4348	0.036515	0.970233	0.011871	0.007921	0.009975
4349	0.036525	0.969793	0.012165	0.008035	0.010007
4350	0.036528	0.970417	0.011521	0.007942	0.010121
4351	0.036538	0.969238	0.012595	0.007969	0.010197
4352	0.036545	0.970038	0.011899	0.008146	0.009917
4353	0.036548	0.970170	0.011791	0.008139	0.009899
4354	0.036558	0.969747	0.012044	0.008292	0.009917
4355	0.036568	0.970110	0.011646	0.008288	0.009955
4356	0.036575	0.970467	0.011632	0.008139	0.009761
4357	0.036578	0.970450	0.011612	0.007897	0.010042
4358	0.036592	0.970564	0.011380	0.007890	0.010167
4359	0.036602	0.969645	0.012339	0.007790	0.010226
4360	0.036615	0.969551	0.012052	0.007769	0.010628
4361	0.036622	0.969558	0.011740	0.007790	0.010912
4362	0.036632	0.969121	0.012056	0.007987	0.010836
4363	0.036642	0.969595	0.012097	0.007783	0.010524
4364	0.036645	0.969942	0.012156	0.007825	0.010077
4365	0.036655	0.969980	0.012115	0.007821	0.010084
4366	0.036665	0.969882	0.012385	0.007780	0.009953
4367	0.036675	0.969747	0.012091	0.008158	0.010005
4368	0.036682	0.969830	0.012101	0.008040	0.010029
4369	0.036692	0.969140	0.012406	0.008168	0.010286
4370	0.036712	0.969832	0.012022	0.008030	0.010116
4371	0.036722	0.969641	0.012164	0.008040	0.010154
4372	0.036725	0.971021	0.011374	0.007943	0.009662
4373	0.036738	0.969599	0.012521	0.007919	0.009960
4374	0.036745	0.969984	0.012050	0.008068	0.009898
4375	0.036765	0.969588	0.012106	0.008380	0.009926
4376	0.036768	0.969782	0.012116	0.008197	0.009905
4377	0.036779	0.968787	0.012654	0.008418	0.010141
4378	0.036789	0.969903	0.012016	0.008082	0.009999
4379	0.036792	0.969698	0.012370	0.008044	0.009888
4380	0.036799	0.969583	0.012397	0.008096	0.009923
4381	0.036809	0.970169	0.011902	0.008031	0.009899
4382	0.036815	0.969981	0.012023	0.008200	0.009795
4383	0.036832	0.969891	0.012200	0.008162	0.009746
4384	0.036835	0.969977	0.012093	0.008211	0.009719
4385	0.036839	0.969641	0.012270	0.008145	0.009944
4386	0.036845	0.970570	0.011459	0.008069	0.009903
4387	0.036855	0.970077	0.011830	0.008038	0.010055
4388	0.036862	0.970382	0.011566	0.008138	0.009913
4389	0.036865	0.970524	0.011390	0.008121	0.009965
4390	0.036875	0.970000	0.011754	0.008277	0.009969
4391	0.036885	0.969764	0.011754	0.008548	0.009934
4392	0.036889	0.969584	0.011847	0.008357	0.010211
4393	0.036902	0.969930	0.011452	0.008468	0.010149
4394	0.036909	0.970252	0.011425	0.008184	0.010139
4395	0.036922	0.970037	0.011643	0.008281	0.010038
4396	0.036925	0.969909	0.011792	0.008246	0.010052
4397	0.036929	0.969794	0.011862	0.008371	0.009973
4398	0.036939	0.969884	0.011609	0.008357	0.010150
4399	0.036942	0.969461	0.012177	0.008222	0.010139
4400	0.036952	0.969738	0.011956	0.008181	0.010125
4401	0.036962	0.970538	0.011353	0.008014	0.010094
4402	0.036972	0.969696	0.011956	0.008160	0.010188
4403	0.036985	0.969099	0.012549	0.008160	0.010192
4404	0.036989	0.969290	0.011856	0.008146	0.010708
4405	0.036999	0.968672	0.012137	0.008303	0.010889
4406	0.037009	0.968734	0.012060	0.008368	0.010837
4407	0.037029	0.968817	0.012057	0.008563	0.010563
4408	0.037039	0.969219	0.012130	0.008563	0.010088
4409	0.037049	0.969309	0.012023	0.008473	0.010196
4410	0.037059	0.969211	0.011746	0.008463	0.010581
4411	0.037066	0.968920	0.012172	0.008532	0.010376
4412	0.037072	0.969505	0.011708	0.008501	0.010286
4413	0.037079	0.969183	0.011940	0.008421	0.010456
4414	0.037086	0.968926	0.012214	0.008310	0.010550
4415	0.037089	0.969013	0.012283	0.008244	0.010460
4416	0.037102	0.969470	0.012003	0.008196	0.010332
4417	0.037122	0.969428	0.012155	0.008238	0.010179
4418	0.037132	0.970131	0.011597	0.008110	0.010162
4419	0.037152	0.969850	0.011716	0.008231	0.010204
4420	0.037166	0.969870	0.011712	0.008335	0.010083
4421	0.037166	0.969076	0.012402	0.008429	0.010093
4422	0.037172	0.969509	0.011979	0.008391	0.010121
4423	0.037199	0.969536	0.012084	0.008249	0.010132
4424	0.037223	0.970094	0.011633	0.008304	0.009969
4425	0.037236	0.970256	0.011727	0.008013	0.010004
4426	0.037239	0.969843	0.011963	0.008266	0.009927
4427	0.037253	0.969659	0.012077	0.008169	0.010094
4428	0.037256	0.969964	0.011977	0.008159	0.009900
4429	0.037266	0.969947	0.012091	0.008045	0.009917
4430	0.037266	0.969971	0.011998	0.008163	0.009869
4431	0.037283	0.969582	0.012022	0.008263	0.010132
4432	0.037303	0.969183	0.012425	0.008159	0.010233
4433	0.037316	0.969127	0.012605	0.008205	0.010063
4434	0.037329	0.969518	0.011856	0.008337	0.010289
4435	0.037349	0.969497	0.012328	0.008195	0.009981
4436	0.037353	0.969802	0.011926	0.008143	0.010130
4437	0.037366	0.969631	0.012138	0.008351	0.009880
4438	0.037373	0.969843	0.011881	0.008358	0.009918
4439	0.037389	0.970116	0.011552	0.008330	0.010002
4440	0.037403	0.969741	0.011618	0.008594	0.010047
4441	0.037423	0.969474	0.012048	0.008382	0.010096
4442	0.037423	0.969113	0.012416	0.008417	0.010054
4443	0.037446	0.969972	0.011844	0.008282	0.009902
4444	0.037456	0.969535	0.012184	0.008372	0.009909
4445	0.037466	0.969881	0.011699	0.008404	0.010016
4446	0.037473	0.969514	0.011907	0.008442	0.010138
4447	0.037480	0.969617	0.011837	0.008428	0.010117
4448	0.037530	0.969328	0.011869	0.008349	0.010454
4449	0.037560	0.968977	0.012050	0.008515	0.010458
4450	0.037593	0.969333	0.011939	0.008342	0.010385
4451	0.037616	0.969651	0.011895	0.008218	0.010237
4452	0.037660	0.970427	0.011406	0.008201	0.009966
4453	0.037700	0.970166	0.011583	0.008253	0.009998
4454	0.037780	0.969917	0.011938	0.008046	0.010099
4455	0.037800	0.969913	0.012053	0.007990	0.010044
4456	0.037823	0.969645	0.012147	0.008063	0.010145
4457	0.037837	0.969502	0.012328	0.008029	0.010142
4458	0.037880	0.969417	0.012269	0.008119	0.010194
4459	0.037980	0.969834	0.012062	0.007964	0.010140
4460	0.038060	0.969814	0.011914	0.008034	0.010238
4461	0.038151	0.970485	0.011460	0.008056	0.009999
4462	0.038201	0.970324	0.011621	0.008053	0.010003
4463	0.038254	0.969728	0.012003	0.007991	0.010278
4464	0.038514	0.969630	0.012246	0.007899	0.010225
4465	0.038625	0.969661	0.011980	0.008139	0.010219
4466	0.038822	0.969811	0.011840	0.008242	0.010107
4467	0.038842	0.969849	0.011726	0.008211	0.010215
4468	0.038848	0.970165	0.011490	0.008093	0.010253
4469	0.038858	0.969893	0.011806	0.008055	0.010246
4470	0.038868	0.969619	0.011865	0.008228	0.010288
4471	0.038882	0.969677	0.012129	0.007992	0.010201
4472	0.038902	0.969833	0.011768	0.008076	0.010323
4473	0.038915	0.969798	0.011761	0.008163	0.010278
4474	0.038928	0.970006	0.011636	0.008149	0.010209
4475	0.038938	0.969887	0.011887	0.008163	0.010063
4476	0.038948	0.970172	0.011609	0.008173	0.010046
4477	0.038958	0.969651	0.012172	0.007986	0.010192
4478	0.038978	0.970234	0.011515	0.008007	0.010244
4479	0.038988	0.969997	0.011693	0.008101	0.010209
4480	0.038995	0.970014	0.011669	0.008031	0.010286
4481	0.039009	0.969479	0.012127	0.008226	0.010168
4482	0.039012	0.969645	0.012176	0.007986	0.010192
4483	0.039025	0.969648	0.011756	0.008310	0.010286
4484	0.039032	0.969565	0.011943	0.008254	0.010238
4485	0.039039	0.970134	0.011631	0.008014	0.010220
4486	0.039045	0.969762	0.011957	0.008067	0.010214
4487	0.039049	0.970103	0.011690	0.008081	0.010127
4488	0.039055	0.970092	0.011763	0.008091	0.010054
4489	0.039059	0.970801	0.011089	0.008185	0.009925
4490	0.039062	0.969755	0.011985	0.008053	0.010207
4491	0.039065	0.968987	0.012399	0.008174	0.010440
4492	0.039075	0.970171	0.011378	0.008074	0.010377
4493	0.039079	0.970237	0.011374	0.008112	0.010276
4494	0.039092	0.969222	0.012170	0.008268	0.010339
4495	0.039099	0.969959	0.011798	0.007998	0.010245
4496	0.039122	0.969774	0.011493	0.008390	0.010343
4497	0.039129	0.969864	0.011517	0.008429	0.010190
4498	0.039139	0.969478	0.012070	0.008206	0.010246
4499	0.039155	0.969561	0.011802	0.008405	0.010232
4500	0.039165	0.970023	0.011726	0.008224	0.010027
4501	0.039172	0.969932	0.011702	0.008342	0.010024
4502	0.039189	0.969984	0.011448	0.008474	0.010093
4503	0.039195	0.970001	0.011577	0.008242	0.010180
4504	0.039209	0.969789	0.011723	0.008297	0.010191
4505	0.039219	0.969507	0.011932	0.008329	0.010233
4506	0.039232	0.969128	0.012033	0.008555	0.010285
4507	0.039236	0.969694	0.011352	0.008586	0.010368
4508	0.039256	0.969982	0.011651	0.008239	0.010129
4509	0.039269	0.969867	0.011599	0.008235	0.010299
4510	0.039276	0.970252	0.011071	0.008440	0.010237
4511	0.039292	0.969359	0.012082	0.008350	0.010209
4512	0.039296	0.969963	0.011707	0.008163	0.010168
4513	0.039299	0.970095	0.011412	0.008364	0.010129
4514	0.039302	0.970411	0.011252	0.008215	0.010122
4515	0.039309	0.970098	0.011620	0.008236	0.010046
4516	0.039309	0.969917	0.011728	0.008427	0.009928
4517	0.039316	0.969726	0.011843	0.008392	0.010039
4518	0.039316	0.969796	0.011853	0.008323	0.010029
4519	0.039319	0.969354	0.012062	0.008396	0.010189
4520	0.039322	0.969639	0.011613	0.008496	0.010251
4521	0.039336	0.969472	0.011919	0.008486	0.010123
4522	0.039346	0.969339	0.012031	0.008344	0.010286
4523	0.039352	0.969756	0.011551	0.008563	0.010130
4524	0.039359	0.969951	0.011457	0.008403	0.010189
4525	0.039376	0.969453	0.011743	0.008535	0.010269
4526	0.039382	0.969783	0.011329	0.008594	0.010294
4527	0.039386	0.969807	0.011437	0.008320	0.010436
4528	0.039396	0.969512	0.011750	0.008407	0.010332
4529	0.039419	0.969163	0.011913	0.008706	0.010217
4530	0.039426	0.969625	0.011677	0.008522	0.010176
4531	0.039436	0.969854	0.011660	0.008289	0.010197
4532	0.039439	0.968979	0.012418	0.008306	0.010298
4533	0.039446	0.969590	0.011893	0.008240	0.010277
4534	0.039449	0.969322	0.012261	0.008275	0.010141
4535	0.039453	0.969666	0.011810	0.008310	0.010214
4536	0.039459	0.969847	0.011539	0.008331	0.010284
4537	0.039469	0.969766	0.011834	0.008369	0.010030
4538	0.039486	0.969617	0.012008	0.008133	0.010243
4539	0.039516	0.969160	0.012217	0.008290	0.010333
4540	0.039526	0.968868	0.012419	0.008283	0.010431
4541	0.039533	0.969379	0.011957	0.008224	0.010441
4542	0.039553	0.969576	0.011832	0.008356	0.010236
4543	0.039553	0.969604	0.011783	0.008314	0.010299
4544	0.039559	0.969482	0.011891	0.008380	0.010247
4545	0.039563	0.969485	0.011842	0.008394	0.010278
4546	0.039579	0.969388	0.012058	0.008307	0.010247
4547	0.039589	0.969613	0.011933	0.008221	0.010233
4548	0.039593	0.970117	0.011408	0.008255	0.010219
4549	0.039603	0.969470	0.011850	0.008419	0.010261
4550	0.039603	0.969856	0.011735	0.008245	0.010164
4551	0.039616	0.969824	0.011711	0.008290	0.010174
4552	0.039626	0.969223	0.012194	0.008273	0.010310
4553	0.039633	0.969747	0.011791	0.008162	0.010300
4554	0.039643	0.969949	0.011551	0.008232	0.010269
4555	0.039659	0.970480	0.011235	0.008086	0.010199
4556	0.039663	0.970070	0.011618	0.008037	0.010276
4557	0.039673	0.969538	0.011844	0.008214	0.010404
4558	0.039690	0.969693	0.011858	0.008183	0.010266
4559	0.039696	0.969384	0.012101	0.008312	0.010203
4560	0.039706	0.969752	0.011743	0.008197	0.010307
4561	0.039723	0.968570	0.012800	0.008288	0.010342
4562	0.039723	0.969446	0.011980	0.008288	0.010287
4563	0.039730	0.969856	0.011629	0.008340	0.010176
4564	0.039763	0.969427	0.012074	0.008392	0.010106
4565	0.039776	0.969270	0.012203	0.008354	0.010173
4566	0.039793	0.969968	0.011894	0.008118	0.010020
4567	0.039796	0.969641	0.011925	0.008160	0.010274
4568	0.039796	0.970017	0.011591	0.008080	0.010312
4569	0.039800	0.970020	0.011706	0.008049	0.010225
4570	0.039806	0.969370	0.012214	0.008229	0.010187
4571	0.039813	0.969192	0.012381	0.008236	0.010190
4572	0.039826	0.969946	0.011665	0.008254	0.010135
4573	0.039840	0.970162	0.011463	0.008254	0.010121
4574	0.039840	0.969442	0.012072	0.008341	0.010145
4575	0.039860	0.969678	0.011766	0.008432	0.010125
4576	0.039863	0.969622	0.011877	0.008237	0.010264
4577	0.039866	0.969684	0.011756	0.008313	0.010247
4578	0.039866	0.969486	0.012169	0.008251	0.010094
4579	0.039883	0.969385	0.012103	0.008195	0.010316
4580	0.039890	0.969941	0.011891	0.007962	0.010205
4581	0.039893	0.969402	0.012197	0.008192	0.010209
4582	0.039897	0.969339	0.012253	0.008157	0.010250
4583	0.039897	0.969165	0.012156	0.008213	0.010466
4584	0.039900	0.969895	0.011832	0.008015	0.010257
4585	0.039910	0.969415	0.012166	0.008119	0.010299
4586	0.039913	0.969370	0.012086	0.008310	0.010233
4587	0.039923	0.969158	0.012167	0.008206	0.010470
4588	0.039930	0.969589	0.011847	0.008168	0.010397
4589	0.039943	0.969220	0.012229	0.008112	0.010439
4590	0.039950	0.969574	0.012014	0.008095	0.010317
4591	0.039950	0.969369	0.012143	0.008175	0.010314
4592	0.039963	0.970120	0.011232	0.008175	0.010474
4593	0.039967	0.969417	0.011531	0.008318	0.010734
4594	0.039980	0.969876	0.011458	0.008196	0.010470
4595	0.039990	0.969635	0.011535	0.008234	0.010596
4596	0.040000	0.969830	0.011354	0.008287	0.010530
4597	0.040007	0.969798	0.011649	0.008221	0.010332
4598	0.040020	0.969356	0.011963	0.008273	0.010408
4599	0.040033	0.969585	0.011705	0.008329	0.010381
4600	0.040043	0.969783	0.011640	0.008183	0.010395
4601	0.040053	0.969936	0.011410	0.008165	0.010489
4602	0.040053	0.969146	0.012300	0.008016	0.010537
4603	0.040060	0.969487	0.011772	0.008200	0.010541
4604	0.040083	0.969132	0.012085	0.008201	0.010583
4605	0.040097	0.968846	0.012176	0.008315	0.010663
4606	0.040100	0.969566	0.011685	0.008176	0.010573
4607	0.040117	0.969332	0.011571	0.008465	0.010632
4608	0.040124	0.968890	0.012075	0.008448	0.010587
4609	0.040134	0.968692	0.012301	0.008472	0.010535
4610	0.040137	0.968998	0.012058	0.008472	0.010472
4611	0.040147	0.969258	0.011846	0.008413	0.010483
4612	0.040160	0.968990	0.012048	0.008427	0.010535
4613	0.040167	0.969077	0.012079	0.008396	0.010448
4614	0.040177	0.969421	0.011860	0.008420	0.010299
4615	0.040194	0.969525	0.012038	0.008212	0.010226
4616	0.040207	0.969270	0.012247	0.008202	0.010282
4617	0.040224	0.969357	0.011990	0.008146	0.010508
4618	0.040230	0.969523	0.011910	0.008097	0.010470
4619	0.040234	0.969680	0.011781	0.008313	0.010226
4620	0.040250	0.969331	0.011847	0.008428	0.010393
4621	0.040257	0.969098	0.012223	0.008219	0.010459
4622	0.040270	0.969240	0.011813	0.008411	0.010536
4623	0.040290	0.969417	0.011643	0.008470	0.010470
4624	0.040310	0.969218	0.011855	0.008495	0.010432
4625	0.040320	0.969034	0.012001	0.008352	0.010613
4626	0.040327	0.969329	0.011713	0.008495	0.010464
4627	0.040334	0.969197	0.011817	0.008439	0.010547
4628	0.040347	0.969342	0.011821	0.008370	0.010467
4629	0.040361	0.969443	0.011911	0.008297	0.010349
4630	0.040364	0.969509	0.011678	0.008304	0.010509
4631	0.040367	0.969415	0.011991	0.008109	0.010485
4632	0.040377	0.969714	0.011703	0.008046	0.010537
4633	0.040384	0.969654	0.011685	0.008241	0.010419
4634	0.040391	0.969407	0.011797	0.008308	0.010489
4635	0.040411	0.969392	0.011891	0.008255	0.010461
4636	0.040417	0.969831	0.011609	0.008130	0.010430
4637	0.040421	0.969340	0.011957	0.008092	0.010611
4638	0.040434	0.969531	0.011808	0.008134	0.010527
4639	0.040441	0.969701	0.011683	0.008238	0.010378
4640	0.040454	0.969527	0.011850	0.008193	0.010430
4641	0.040464	0.970114	0.011523	0.008117	0.010246
4642	0.040474	0.968521	0.012977	0.008093	0.010410
4643	0.040484	0.969411	0.011881	0.008277	0.010431
4644	0.040491	0.969056	0.012316	0.008298	0.010330
4645	0.040501	0.968899	0.012504	0.008068	0.010528
4646	0.040507	0.968975	0.012153	0.008204	0.010667
4647	0.040507	0.969984	0.011252	0.008131	0.010633
4648	0.040527	0.969378	0.011885	0.008135	0.010602
4649	0.040537	0.969169	0.011774	0.008427	0.010630
4650	0.040551	0.969652	0.011510	0.008368	0.010470
4651	0.040564	0.968977	0.012192	0.008295	0.010536
4652	0.040578	0.969314	0.011897	0.008156	0.010633
4653	0.040588	0.969272	0.012050	0.008208	0.010470
4654	0.040598	0.969080	0.012026	0.008442	0.010453
4655	0.040608	0.970051	0.011441	0.008278	0.010230
4656	0.040618	0.969379	0.011998	0.008219	0.010404
4657	0.040634	0.969253	0.012022	0.008324	0.010401
4658	0.040644	0.969851	0.011741	0.008097	0.010311
4659	0.040651	0.969806	0.011783	0.008271	0.010140
4660	0.040654	0.969708	0.011668	0.008379	0.010245
4661	0.040658	0.969506	0.011904	0.008317	0.010272
4662	0.040671	0.969729	0.011765	0.008115	0.010391
4663	0.040681	0.969829	0.011637	0.008275	0.010259
4664	0.040698	0.970024	0.011553	0.008105	0.010318
4665	0.040704	0.969293	0.012284	0.008088	0.010336
4666	0.040718	0.970016	0.011575	0.008251	0.010158
4667	0.040728	0.969177	0.012118	0.008251	0.010454
4668	0.040731	0.969570	0.011752	0.008244	0.010433
4669	0.040764	0.970032	0.011481	0.008151	0.010336
4670	0.040774	0.969753	0.011634	0.008234	0.010378
4671	0.040781	0.969889	0.011840	0.008036	0.010235
4672	0.040795	0.969697	0.011753	0.008207	0.010344
4673	0.040795	0.969046	0.012383	0.008262	0.010309
4674	0.040808	0.969578	0.011739	0.008433	0.010250
4675	0.040818	0.969654	0.011743	0.008235	0.010368
4676	0.040828	0.969003	0.012175	0.008391	0.010431
4677	0.040845	0.969194	0.011959	0.008336	0.010511
4678	0.040848	0.969779	0.011848	0.008141	0.010233
4679	0.040855	0.970012	0.011667	0.008221	0.010101
4680	0.040868	0.969733	0.011636	0.008291	0.010341
4681	0.040871	0.969983	0.011559	0.008350	0.010108
4682	0.040885	0.969673	0.011845	0.008312	0.010170
4683	0.040898	0.970038	0.011552	0.008301	0.010108
4684	0.040921	0.969790	0.011737	0.008187	0.010286
4685	0.040921	0.969856	0.011862	0.008103	0.010178
4686	0.040935	0.970124	0.011518	0.008173	0.010185
4687	0.040955	0.969455	0.012166	0.008271	0.010109
4688	0.040961	0.969709	0.011731	0.008410	0.010150
4689	0.040975	0.969883	0.011640	0.008194	0.010283
4690	0.040988	0.969719	0.011693	0.008400	0.010189
4691	0.041005	0.969551	0.011947	0.008285	0.010217
4692	0.041012	0.969265	0.012125	0.008316	0.010294
4693	0.041028	0.969620	0.011756	0.008170	0.010454
4694	0.041035	0.970271	0.011356	0.008177	0.010196
4695	0.041042	0.969950	0.011669	0.008122	0.010259
4696	0.041048	0.970134	0.011446	0.008024	0.010395
4697	0.041062	0.969908	0.011621	0.008143	0.010329
4698	0.041068	0.969539	0.011854	0.008386	0.010221
4699	0.041075	0.969709	0.011770	0.008279	0.010242
4700	0.041098	0.969927	0.011430	0.008296	0.010347
4701	0.041112	0.970543	0.011026	0.008328	0.010103
4702	0.041122	0.969756	0.011639	0.008363	0.010243
4703	0.041125	0.969401	0.011837	0.008439	0.010323
4704	0.041138	0.969317	0.011931	0.008370	0.010382
4705	0.041155	0.969351	0.012140	0.008227	0.010281
4706	0.041168	0.969936	0.011667	0.008154	0.010243
4707	0.041175	0.969835	0.011893	0.008105	0.010167
4708	0.041182	0.969800	0.011935	0.008029	0.010236
4709	0.041192	0.970238	0.011465	0.008203	0.010094
4710	0.041205	0.969872	0.011852	0.008085	0.010191
4711	0.041218	0.969548	0.012096	0.008242	0.010115
4712	0.041225	0.970237	0.011473	0.008242	0.010049
4713	0.041239	0.969470	0.012417	0.008165	0.009948
4714	0.041259	0.969672	0.011943	0.008266	0.010119
4715	0.041292	0.970008	0.011634	0.008141	0.010217
4716	0.041305	0.969597	0.011742	0.008340	0.010321
4717	0.041312	0.969924	0.011606	0.008221	0.010248
4718	0.041319	0.969830	0.011557	0.008371	0.010241
4719	0.041339	0.970024	0.011446	0.008385	0.010144
4720	0.041352	0.969543	0.011812	0.008546	0.010099
4721	0.041355	0.969676	0.011697	0.008424	0.010203
4722	0.041359	0.969498	0.012018	0.008347	0.010137
